Label|m|h|Hm0 toe|Tm1,0t|β|ht|Bt|hb|B|cotad|cotau|gf_d|gf_u|D50_d|D50_u|Ac|Rc|Gc|Lm0|Kr|Kt|q
A-39.30|1000.0|0.55|0.1223|1.27272727|0.0|0.55|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.15|0.15|0.18|2.5290641079989453|0|0|1
C-52.6|120.0|0.3234441222|0.1115324559|1.3455399596|0.0|0.2163729645|0.1238010261|0.0|0.0|2.0|2.0|0.47|0.47|0.04072846049135154|0.04072846049135154|0.1561454383|0.1338389471|0.1940664733|2.826717052219002|0|0|1
D-42.129|20.0|0.16|0.0682|1.0158|0.0|0.16|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.06|0.06|0.0|1.6110371528965446|0|0|1
E-37.3|120.0|0.23|0.11512|1.6252727273|0.0|0.23|0.0|0.056|0.14|3.0|5.0|0.4|0.4|0.055|0.055|0.098|0.098|0.32|4.124218201586644|0|0|1
E-15.102|20.0|0.47|0.08094|1.179|0.0|0.44|0.0|0.04|0.5|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.17|2.170284902216437|0|0|1
B-9.26|100.0|0.3531108|0.070805|1.1997273|0.0|0.3531108|0.0|0.0|0.0|2.0|2.0|0.55|0.55|0.07924800000000001|0.07924800000000001|0.1404518|0.1404518|0.0|2.2472646580372317|0|0|1
A-42.11|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.04698|0.04698|0.10125|0.2403|0.1485|2.4852716288052155|0|0|1
A-35.85|1000.0|0.75|0.22|2.1545454545|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.051|0.051|0.35|0.35|0.204|7.247704208418673|0|0|1
G-2.296|1000.0|0.455|0.1226|1.647|60.0|0.425|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.16|0.16|0.13|4.235223535360775|0|0|1
D-31.23|1000.0|0.6|0.142|1.9454545455|0.0|0.6|0.0|-0.16|0.0|3.0|0.0|1.0|1.0|0.0|0.0|0.36|0.36|0.0|5.9092357342708|0|0|1
C-31.2|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|2.0|2.0|0.38|0.38|0.04198|0.04198|0.081|0.10125|0.351|2.4852716288052155|0|0|1
A-35.192|1000.0|0.75|0.18|2.7|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.051|0.051|0.35|0.35|0.204|11.381949839722589|0|0|1
D-20.95|100.0|0.6|0.14|1.46|0.0|0.6|0.0|0.0|0.0|3.0|3.0|1.0|1.0|0.0|0.0|0.37|0.37|0.0|3.3280883783748507|0|0|1
D-5.20|1000.0|0.6|0.154|1.7090909090909088|0.0|0.6|0.0|0.0|0.0|3.0|3.0|1.0|1.0|0.0|0.0|0.37|0.37|0.0|4.5605735824593285|0|0|1
E-15.584|20.0|0.37|0.1041|1.294|0.0|0.34|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0323|0.0323|0.17|0.17|0.31|2.6143136573149146|0|0|1
C-1.10|1000.0|0.6735|0.09531|1.185|0.0|0.6735|0.0|0.0|0.0|1.5|1.5|0.46|0.46|0.032|0.032|0.139|0.139|0.09467251057546976|2.1924305231391563|0|0|1
E-45.2|50.0|0.4|0.121|1.258181818181818|0.0|0.4|0.0|-0.1|0.247|1.5|1.5|0.4|0.4|0.0332|0.0332|0.2|0.2|0.126|2.4715872657206934|0|0|1
D-28.6|1000.0|4.25|0.919|4.784|0.0|4.25|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|1.75|1.75|0.0|35.73316469012153|0|0|1
A-41.12|76.7789329|0.3|0.09671|1.406|0.0|0.3|0.0|0.0|0.0|4.0|4.0|0.4|0.4|0.0625|0.0625|0.125|0.125|0.2|3.086453798814518|0|0|1
G-22.55|102.0|0.1125|0.073|1.3121871|6.0|0.1125|0.0|0.0125|0.0|2.0|4.0|0.4|0.4|0.03125|0.03125|0.1|0.1|0.1|2.688318166827878|0|0|1
C-31.1|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|2.0|2.0|0.38|0.38|0.04198|0.04198|0.081|0.081|0.351|2.4852716288052155|0|0|1
E-41.23|1000.0|0.5015384615384616|0.19353846153846155|2.8863182089922232|0.0|0.20923076923076922|0.3076923076923077|-0.16|0.5230769230769231|1.25|3.0|0.4|0.4|0.03775384615384616|0.03775384615384616|0.3446153846153846|0.3446153846153846|0.15384615384615385|13.007012495642835|0|0|1
D-22.213|20.0|0.3|0.15235|1.6663178568|0.0|0.3|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.2|0.2|0.0|4.335157054782647|0|0|1
C-5.10|1000.0|0.7275|0.08046|0.9516|0.0|0.7275|0.0|0.0|0.0|1.5|1.5|0.45|0.45|0.0461|0.0461|0.09|0.09|0.08995166486718024|1.4138326468661155|0|0|1
D-42.22|20.0|0.16|0.06992|0.997636|0.0|0.16|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.04|0.04|0.0|1.5539368434652303|0|0|1
G-3.76|1000.0|0.545|0.06525|0.9915|25.0|0.515|0.13|0.0|0.0|2.0|2.0|0.47|0.47|0.04|0.04|0.07|0.07|0.13|1.534880526518961|0|0|1
G-15.217|1000.0|0.72|0.109|1.2454545|30.0|0.72|0.0|0.0|0.6|4.0|4.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|2.4218367847779954|0|0|1
E-7.2|1000.0|0.73|0.14|1.909090909090909|0.0|0.73|0.0|0.13|1.0|3.0|3.0|1.0|1.0|0.0|0.0|0.22|0.22|0.0|5.690394267385029|0|0|1
E-15.273|20.0|0.47|0.1053|1.307|0.0|0.44|0.0|0.0|0.65|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.24|2.667106232065332|0|0|1
D-5.11|1000.0|0.6|0.173|1.754|0.0|0.6|0.0|0.0|0.0|3.0|3.0|1.0|1.0|0.0|0.0|0.37|0.37|0.0|4.8033951705218065|0|0|1
E-15.360|20.0|0.47|0.1069|1.303|0.0|0.44|0.0|-0.12|0.65|1.25|1.25|0.4|0.4|0.0388|0.0388|0.11|0.11|0.17|2.6508061557516545|0|0|1
D-21.44|52.0|0.5|0.123|1.7454545455|0.0|0.5|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.2|0.2|0.0|4.756705085800618|0|0|1
E-15.447|20.0|0.37|0.1356|1.43|0.0|0.34|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0388|0.0388|0.11|0.11|0.31|3.19272280209173|0|0|1
D-43.225|1000.0|0.525|0.1341|1.592|0.0|0.525|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.04499999999999993|0.04499999999999993|0.0|3.957083966883768|0|0|1
D-43.217|1000.0|0.55|0.03318|0.9249|0.0|0.55|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.019999999999999907|0.019999999999999907|0.0|1.335607034939889|0|0|1
E-15.12|20.0|0.47|0.1249|1.247|0.0|0.44|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.31|2.4278510889323983|0|0|1
G-3.94|1000.0|0.485|0.1002|1.179|25.0|0.455|0.13|0.0|0.0|2.0|2.0|0.47|0.47|0.04|0.04|0.13|0.13|0.13|2.170284902216437|0|0|1
A-41.71|83.8697297|0.3|0.1391|1.629|0.0|0.3|0.0|0.0|0.0|4.0|4.0|0.4|0.4|0.0625|0.0625|0.125|0.125|0.2|4.143156207768351|0|0|1
E-11.11|140.0|0.2785714286|0.1253|1.7180203319|0.0|0.2785714286|0.0|0.0642857143|0.2857142857|3.25|2.5|1.0|1.0|0.0|0.0|0.1357142857|0.1357142857|0.0|4.608352986434389|0|0|1
G-2.92|1000.0|0.545|0.07062|0.9298|25.0|0.515|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.07|0.07|0.13|1.349796266984044|0|0|1
G-3.216|1000.0|0.545|0.1044|1.466|60.0|0.515|0.13|0.0|0.0|2.0|2.0|0.47|0.47|0.04|0.04|0.07|0.07|0.13|3.3554987365896896|0|0|1
G-4.8|1000.0|0.545|0.08262|1.06|0.0|0.515|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.07|0.07|0.13|1.754287906709506|0|0|1
E-15.652|20.0|0.27|0.1253|1.457|0.0|0.24|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0198|0.0198|0.14|0.14|0.31|3.3144253546372098|0|0|1
G-22.38|44.0|0.107|0.069125|1.3194604|6.0|0.107|0.0|0.007|0.0|2.0|4.0|0.4|0.4|0.03125|0.03125|0.1055|0.1055|0.1|2.7182028294158505|0|0|1
G-24.20|20.0|0.16|0.07652|1.1165455|30.0|0.16|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|1.946444344009636|0|0|1
E-21.8|50.0|1.83|1.038|5.536|0.0|1.83|0.0|0.76|1.45|4.0|8.0|0.95|0.95|0.0|0.0|1.26|1.26|0.0|47.84992946435262|0|0|1
E-47.17|111.1111|0.527|0.07968|1.251|0.0|0.527|0.0|-0.09933|0.0|2.0|50.0|1.0|1.0|0.0|0.0|0.106|0.106|0.0|2.443451698369778|0|0|1
G-3.59|1000.0|0.485|0.08977|1.062|25.0|0.455|0.13|0.0|0.0|2.0|2.0|0.47|0.47|0.04|0.04|0.13|0.13|0.13|1.7609141063144147|0|0|1
A-34.110|52.0|0.4|0.157|2.1818181818|0.0|0.4|0.0|-0.155|0.15|2.0|0.0|0.55|0.55|0.045|0.045|0.24|0.24|0.0|7.4323516960524945|0|0|1
D-32.39|100.0|0.302|0.162313|2.2|0.0|0.302|0.0|0.0|0.0|3.0|3.0|1.0|1.0|0.0|0.0|0.341|0.341|0.0|7.556740359980429|0|0|1
E-48.88|111.1111|0.45|0.1692|1.922|0.0|0.45|0.0|-0.13633|0.0|2.0|50.0|1.0|1.0|0.0|0.0|0.143|0.203337|0.0|5.7676102594954415|0|0|1
E-15.165|20.0|0.47|0.1497|1.56|0.0|0.44|0.0|0.04|0.65|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.38|3.7996039958777623|0|0|1
C-28.12|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|2.0|2.0|0.47|0.47|0.047|0.047|0.10125|0.2592|0.24975|2.4852716288052155|0|0|1
G-15.179|1000.0|0.72|0.132|1.2636364|60.0|0.72|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|2.4930638087951174|0|0|1
G-2.71|1000.0|0.455|0.1318|1.626|10.0|0.425|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.16|0.16|0.13|4.1279100156990935|0|0|1
G-2.173|1000.0|0.545|0.08022|1.315|45.0|0.515|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.07|0.07|0.13|2.6998562704518916|0|0|1
E-41.24|1000.0|0.5015384615384616|0.188|2.5195484918274658|0.0|0.20923076923076922|0.3076923076923077|-0.16|0.5230769230769231|1.25|3.0|0.4|0.4|0.03775384615384616|0.03775384615384616|0.3446153846153846|0.3446153846153846|0.15384615384615385|9.911390370905277|0|0|1
A-34.174|52.0|0.5|0.162|1.9636363636|0.0|0.5|0.0|-0.055|0.15|2.0|0.0|0.55|0.55|0.045|0.045|0.14|0.14|0.0|6.0202048736798845|0|0|1
F-38.213|1000.0|0.6|0.15|1.7272727|0.0|0.45|0.15|0.0|0.0|0.0|-1.7320508|1.0|1.0|0.0|0.0|0.15|0.15|0.0|4.658123051373019|0|0|1
A-41.48|30.7865169|0.3|0.1097|2.196|0.0|0.3|0.0|0.0|0.0|4.0|4.0|0.4|0.4|0.0625|0.0625|0.125|0.125|0.2|7.5292862850858215|0|0|1
A-34.160|52.0|0.4|0.15|1.5272727273|0.0|0.4|0.0|0.0|0.0|2.0|2.0|0.55|0.55|0.045|0.045|0.24|0.24|0.15|3.6418523312564854|0|0|1
F-30.15|10.0|0.247|0.09418|1.047|0.0|0.247|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.129|0.129|0.0|1.7115220647259883|0|0|1
D-43.305|1000.0|0.525|0.1035|1.377|0.0|0.525|0.0|0.0|0.0|0.577350269189626|0.577350269189626|1.0|1.0|0.0|0.0|0.04499999999999993|0.04499999999999993|0.0|2.960445153311845|0|0|1
E-20.45|20.0|0.16|0.0677|1.0282|0.0|0.16|0.0|0.04|0.4|1.0|1.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|1.6506094914229743|0|0|1
F-35.19|13.0|0.53|0.2338|2.404|0.0|0.53|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|1.46|1.46|0.0|9.023147685174514|0|0|1
F-21.56|50.0|0.43|0.14|1.636|0.0|0.43|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.373|0.373|0.0|4.178839947629375|0|0|1
A-35.123|1000.0|0.75|0.22|1.6181818182|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.051|0.051|0.35|0.35|0.204|4.0883095685233295|0|0|1
D-43.323|1000.0|0.5|0.06795|1.158|0.0|0.5|0.0|0.0|0.0|0.577350269189626|0.577350269189626|1.0|1.0|0.0|0.0|0.06999999999999995|0.06999999999999995|0.0|2.09366049175223|0|0|1
A-34.133|52.0|0.5|0.157|1.5272727273|0.0|0.5|0.0|-0.055|0.3|2.0|0.0|0.55|0.55|0.045|0.045|0.14|0.14|0.0|3.6418523312564854|0|0|1
F-38.90|1000.0|0.65|0.12|1.7272727|0.0|0.5|0.15|0.05|0.0|0.0|0.5773503|1.0|1.0|0.0|0.0|0.1|0.1|0.0|4.658123051373019|0|0|1
D-22.64|20.0|0.3|0.17815|2.1099537436|0.0|0.3|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.2|0.2|0.0|6.950803446682951|0|0|1
A-34.118|52.0|0.5|0.203|1.7454545455|0.0|0.5|0.0|0.0|0.0|2.0|2.0|0.55|0.55|0.045|0.045|0.14|0.14|0.15|4.756705085800618|0|0|1
D-43.82|1000.0|0.5|0.06564|1.366|0.0|0.5|0.0|0.0|0.0|2.1445069205095586|2.1445069205095586|1.0|1.0|0.0|0.0|0.06999999999999995|0.06999999999999995|0.0|2.913335746931331|0|0|1
A-39.21|1000.0|0.55|0.105|1.45454545|0.0|0.55|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.15|0.15|0.18|3.303267399877407|0|0|1
D-26.81|1000.0|1.0|0.081|2.0|0.0|1.0|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.05|0.05|0.0|6.245239966925974|0|0|1
E-20.70|20.0|0.16|0.0686|1.0158|0.0|0.16|0.0|0.08|0.4|2.0|2.0|1.0|1.0|0.0|0.0|0.06|0.06|0.0|1.6110371528965446|0|0|1
G-4.15|1000.0|0.545|0.09329|1.331|0.0|0.515|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.07|0.07|0.13|2.7659558902618357|0|0|1
A-39.36|1000.0|0.55|0.1416|1.27272727|0.0|0.55|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.15|0.15|0.18|2.5290641079989453|0|0|1
A-39.44|1000.0|0.57|0.1805|1.45454545|0.0|0.57|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.13|0.13|0.18|3.303267399877407|0|0|1
D-43.249|1000.0|0.55|0.133|1.406|0.0|0.55|0.0|0.0|0.0|0.83909963117728|0.83909963117728|1.0|1.0|0.0|0.0|0.019999999999999907|0.019999999999999907|0.0|3.086453798814518|0|0|1
E-15.86|20.0|0.47|0.09907|1.303|0.0|0.44|0.0|0.04|0.3|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.17|2.6508061557516545|0|0|1
F-11.59|1000.0|0.85|0.13133333333333333|1.4273844773854703|0.0|0.85|0.0|0.3|1.0|2.0|0.0|1.0|1.0|0.0|0.0|0.03333333333333333|0.03333333333333333|0.0|3.181054267996502|0|0|1
A-34.90|52.0|0.4|0.182|1.9636363636|0.0|0.4|0.0|0.0|0.0|2.0|2.0|0.55|0.55|0.045|0.045|0.2|0.24|0.15|6.0202048736798845|0|0|1
D-45.52|111.1111|0.48|0.1764|1.661|0.0|0.48|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.1|0.14|0.0|4.307530923697843|0|0|1
A-3.51|1000.0|0.485|0.1144|1.177|0.0|0.455|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.13|0.13|0.13|2.1629280095353978|0|0|1
D-43.204|1000.0|0.5|0.09955|1.565|0.0|0.5|0.0|0.0|0.0|1.19175359259421|1.19175359259421|1.0|1.0|0.0|0.0|0.06999999999999995|0.06999999999999995|0.0|3.8239994644985664|0|0|1
D-22.196|50.0|0.4|0.1334|2.6604736796|0.0|0.4|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|11.051139790693519|0|0|1
G-11.3|30.0|0.121|0.06385|1.5800925538|10.0|0.121|0.0|0.0085|0.4|1.0|0.0|0.55|1.0|0.03|0.0|0.21|0.411|0.05|3.8981109130787748|0|0|1
E-15.361|20.0|0.47|0.1092|1.36|0.0|0.44|0.0|-0.12|0.65|1.25|1.25|0.4|0.4|0.0388|0.0388|0.11|0.11|0.17|2.887798960706571|0|0|1
E-15.226|20.0|0.47|0.1273|1.912|0.0|0.44|0.0|0.04|0.5|1.25|1.25|0.4|0.4|0.0198|0.0198|0.17|0.17|0.31|5.7077496344124565|0|0|1
E-15.644|20.0|0.27|0.109|1.351|0.0|0.24|0.0|0.04|0.3|1.25|1.25|0.4|0.4|0.0198|0.0198|0.17|0.17|0.31|2.8497045582183134|0|0|1
D-28.8|1000.0|4.25|0.743|6.369|0.0|4.25|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|1.75|1.75|0.0|63.33322987550497|0|0|1
D-35.16|79.2994128|0.3|0.0656|1.535|0.0|0.3|0.0|0.0|0.0|4.4|4.4|1.0|1.0|0.0|0.0|0.16|0.16|0.2|3.678797635267538|0|0|1
E-7.75|1000.0|0.68|0.103|1.6181818181818182|0.0|0.68|0.0|0.08|1.0|4.0|4.0|1.0|1.0|0.0|0.0|0.11|0.11|0.0|4.088309568431457|0|0|1
C-28.10|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|2.0|2.0|0.47|0.47|0.047|0.047|0.10125|0.22005|0.24975|2.4852716288052155|0|0|1
F-5.37|30.0|0.15|0.079|1.64363636|0.0|0.15|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.11|0.11|0.0|4.2179421506021395|0|0|1
A-35.15|1000.0|0.75|0.24457788|1.6181818182|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.051|0.051|0.35|0.35|0.204|4.0883095685233295|0|0|1
F-33.12|10.0|0.3|0.0892|0.93011858|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|1.3507213944606906|0|0|1
D-21.6|52.0|0.5|0.123|1.7454545455|0.0|0.5|0.0|-0.055|0.15|2.0|0.0|1.0|1.0|0.0|0.0|0.2|0.2|0.0|4.756705085800618|0|0|1
E-30.4|1000.0|0.63625|0.06625|0.9818181818|0.0|0.63625|0.0|0.0375|0.6875|3.0769230769|2.8125|0.4|1.0|0.01139937106918239|0.0|0.0625|0.0625|0.0|1.5050512184199711|0|0|1
D-32.36|100.0|0.151|0.087283|2.67|0.0|0.151|0.0|0.0|0.0|3.0|3.0|1.0|1.0|0.0|0.0|0.169|0.169|0.0|11.130422800054644|0|0|1
E-15.677|20.0|0.25774327122153207|0.06055|1.044|0.0|0.23|0.0|0.02|0.34|1.25|1.25|0.4|0.4|0.0103|0.0103|0.06|0.06|0.12|1.701727967147857|0|0|1
D-22.180|50.0|0.3|0.13085|2.1057052144|0.0|0.3|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.2|0.2|0.0|6.922839837991028|0|0|1
F-15.6|100.0|0.4341666667|0.1666666667|1.7950344733|0.0|0.4341666667|0.0|0.1608333333|0.0|3.0|0.77|0.55|1.0|0.04717|0.0|0.05|0.2083333333|0.0|5.030773054356919|0|0|1
E-3.7|350.0|0.292|0.1318|2.6727272727|0.0|0.252|0.416|0.022|0.544|7.0|7.0|0.4|0.4|0.024|0.024|0.108|0.108|0.296|11.153172763847042|0|0|1
G-2.140|1000.0|0.485|0.1081|1.86|25.0|0.455|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.13|0.13|0.13|5.401508047394276|0|0|1
D-23.27|1000.0|0.7|0.136|3.72|0.0|0.7|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|21.606032189577103|0|0|1
D-41.92|10.0|0.30000000000000004|0.242|2.101|0.0|0.30000000000000004|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.52|0.52|0.0|6.89193612681115|0|0|1
A-39.202|1000.0|0.55|0.141|2.0|0.0|0.55|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.15|0.24|0.36|6.245239966925974|0|0|1
F-28.57|1000.0|0.69|0.2255|1.4737720761|0.0|0.69|0.0|0.1725|0.33|1.3333333333|0.0|1.0|1.0|0.0|0.0|0.305|0.305|0.0|3.391171753829755|0|0|1
E-7.8|1000.0|0.6|0.101|1.7090909090909088|0.0|0.6|0.0|0.0|1.0|3.0|3.0|1.0|1.0|0.0|0.0|0.2|0.2|0.0|4.5605735824593285|0|0|1
E-21.79|50.0|1.5|1.079|6.35|0.0|1.5|0.0|1.09|1.45|4.0|8.0|0.95|0.95|0.0|0.0|1.59|1.59|0.0|62.955922141593135|0|0|1
E-48.40|111.1111|0.48|0.171|1.658|0.0|0.48|0.0|-0.10365|0.0|2.0|50.0|1.0|1.0|0.0|0.0|0.107|0.146699|0.0|4.291984960110172|0|0|1
E-20.50|20.0|0.16|0.0702|1.0282|0.0|0.16|0.0|0.04|0.4|1.0|1.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|1.6506094914229743|0|0|1
G-15.41|1000.0|0.72|0.109|1.8090909|10.0|0.72|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.24|0.24|0.0|5.109870773649379|0|0|1
F-11.55|1000.0|0.85|0.03833333333333334|1.0050330641601284|0.0|0.85|0.0|0.3|1.0|2.0|0.0|1.0|1.0|0.0|0.0|0.03333333333333333|0.03333333333333333|0.0|1.5770658891466751|0|0|1
A-41.140|30.4044944|0.3|0.1478|1.958|0.0|0.3|0.0|0.0|0.0|4.0|4.0|0.4|0.4|0.0625|0.0625|0.125|0.125|0.2|5.985694039140498|0|0|1
C-24.11|100.0|0.36|0.1032|1.4636081307|0.0|0.2|0.0888888889|0.0|0.0|1.3333333333|1.3351955307|0.38|0.38|0.049873|0.049873|0.1977777778|0.2|0.1777777778|3.3445582631553483|0|0|1
F-25.22|50.0|0.38|0.145|1.3909090909|0.0|0.38|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.23|0.23|0.0|3.0205541814846915|0|0|1
G-24.12|20.0|0.16|0.0872|1.1565455|15.0|0.16|0.0|0.08|0.4|4.0|4.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|2.0884043316262333|0|0|1
E-15.173|20.0|0.47|0.1076|1.341|0.0|0.44|0.0|0.04|0.3|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.38|2.8076740932409017|0|0|1
B-10.14|1000.0|0.61|0.18|1.7075098814|0.0|0.61|0.0|0.0|0.0|2.0|2.0|0.55|0.55|0.075|0.075|0.3|0.3|0.1466666667|4.55213979110866|0|0|1
G-3.41|1000.0|0.545|0.08397|1.004|25.0|0.515|0.13|0.0|0.0|2.0|2.0|0.47|0.47|0.04|0.04|0.07|0.07|0.13|1.5738254526252131|0|0|1
A-34.26|52.0|0.5|0.2|1.9636363636|0.0|0.5|0.0|-0.055|0.15|2.0|0.0|0.55|0.55|0.045|0.045|0.26|0.26|0.0|6.0202048736798845|0|0|1
A-34.14|52.0|0.4|0.163|1.9636363636|0.0|0.4|0.0|-0.155|0.15|2.0|0.0|0.55|0.55|0.045|0.045|0.3|0.3|0.0|6.0202048736798845|0|0|1
A-39.33|1000.0|0.55|0.1263|1.81818182|0.0|0.55|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.15|0.15|0.18|5.16135535488963|0|0|1
D-22.81|50.0|0.3|0.14915|1.744580236|0.0|0.3|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.2|0.2|0.0|4.7519409504493275|0|0|1
A-39.163|1000.0|0.59|0.1401|1.45454545|0.0|0.59|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.11|0.2|0.24|3.303267399877407|0|0|1
G-2.119|1000.0|0.515|0.08572|1.274|25.0|0.485|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.1|0.1|0.13|2.5341247761395853|0|0|1
A-3.54|1000.0|0.485|0.08022|1.017|0.0|0.455|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.13|0.13|0.13|1.614845750037974|0|0|1
C-9.1|1000.0|0.722|0.09585|1.537|0.0|0.722|0.0|0.0|0.0|1.5|1.5|0.47|0.47|0.03|0.03|0.074|0.074|0.08917021672758628|3.6883903238567357|0|0|1
E-15.87|20.0|0.47|0.1101|1.355|0.0|0.44|0.0|0.04|0.3|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.17|2.8666041775688154|0|0|1
C-37.13|1000.0|0.55|0.1688|1.45454545|0.0|0.55|0.0|0.0|0.0|2.5|2.5|0.47|0.47|0.06|0.06|0.15|0.24|0.18|3.303267399877407|0|0|1
E-15.40|20.0|0.47|0.1102|1.365|0.0|0.44|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0198|0.0198|0.08|0.08|0.31|2.9090718093439114|0|0|1
C-36.2|1000.0|0.4|0.11|1.390909091|0.0|0.4|0.0|0.0|0.0|1.5|1.5|0.44|0.44|0.042|0.042|0.11|0.11|0.15|3.0205541819190187|0|0|1
A-35.146|1000.0|0.75|0.26|2.1545454545|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.051|0.051|0.35|0.35|0.204|7.247704208418673|0|0|1
E-30.13|1000.0|0.651875|0.07875|1.0316205534|0.0|0.651875|0.0|0.053125|0.375|3.0769230769|5.9375|0.4|1.0|0.01139937106918239|0.0|0.046875|0.046875|0.0|1.6616100541338577|0|0|1
E-20.37|20.0|0.16|0.05|0.8718|0.0|0.16|0.0|0.04|0.4|1.0|1.0|1.0|1.0|0.0|0.0|0.06|0.06|0.0|1.1866506142800435|0|0|1
A-35.56|1000.0|0.75|0.153432|2.0272727273|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.051|0.051|0.35|0.35|0.204|6.416725998421858|0|0|1
A-38.29|100.0|0.25|0.1126|1.36363636|0.0|0.19|0.1|0.0|0.0|2.0|2.0|0.4|0.4|0.037|0.037|0.132|0.132|0.2|2.9032623658348267|0|0|1
