Label|m|h|Hm0 toe|Tm1,0t|Tp toe|β|ht|Bt|hb|B|cotad|cotau|gf_d|gf_u|D50_d|D50_u|Ac|Rc|Gc|Kr|Kt|q
A-3.33|1000|0.545|0.07484|1.268|1.313|0|0.515|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.34|1000|0.545|0.08255|1.354|1.384|0|0.515|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.35|1000|0.545|0.0904|1.384|1.384|0|0.515|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.37|1000|0.545|0.0718|0.9401|1.024|0|0.515|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.38|1000|0.545|0.08671|1.011|1.138|0|0.515|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.39|1000|0.545|0.09796|1.075|1.138|0|0.515|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.40|1000|0.545|0.1084|1.124|1.164|0|0.515|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.43|1000|0.545|0.08638|1.069|1.138|0|0.515|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.44|1000|0.545|0.09451|1.125|1.138|0|0.515|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.45|1000|0.545|0.1046|1.171|1.191|0|0.515|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.46|1000|0.545|0.08968|1.654|1.896|0|0.515|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.47|1000|0.545|0.07067|1.492|1.347|0|0.515|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.48|1000|0.545|0.08834|1.685|1.829|0|0.515|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.49|1000|0.545|0.07154|1.535|1.829|0|0.515|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.50|1000|0.485|0.1299|1.246|1.384|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.51|1000|0.485|0.1144|1.177|1.138|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.52|1000|0.485|0.1054|1.115|1.113|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.53|1000|0.485|0.09248|1.065|1.164|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.55|1000|0.485|0.1219|1.521|1.766|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.56|1000|0.485|0.1103|1.458|1.422|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.57|1000|0.485|0.09781|1.38|1.422|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.59|1000|0.485|0.123|1.282|1.313|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.60|1000|0.485|0.1112|1.224|1.28|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.61|1000|0.485|0.1004|1.173|1.164|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.62|1000|0.485|0.08799|1.112|1.164|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.64|1000|0.485|0.1228|1.585|1.829|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.65|1000|0.485|0.1093|1.508|1.707|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.66|1000|0.485|0.09571|1.429|1.384|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.67|1000|0.485|0.08374|1.348|1.422|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.68|1000|0.485|0.1257|1.272|1.313|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.69|1000|0.485|0.1121|1.218|1.347|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.70|1000|0.485|0.1026|1.161|1.164|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.73|1000|0.485|0.1207|1.576|1.829|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.74|1000|0.485|0.1086|1.513|1.422|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.75|1000|0.485|0.09633|1.419|1.422|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.77|1000|0.485|0.1007|1.756|1.969|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.78|1000|0.485|0.1138|1.841|1.896|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.79|1000|0.485|0.138|1.27|1.384|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.80|1000|0.485|0.09744|1.783|1.969|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.81|1000|0.485|0.1074|1.856|1.969|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.82|1000|0.485|0.09625|1.774|1.896|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.83|1000|0.485|0.1108|1.847|1.896|0|0.455|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.85|1000|0.455|0.1083|1.451|1.384|0|0.425|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.86|1000|0.455|0.1232|1.529|1.896|0|0.425|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.87|1000|0.455|0.14|1.615|1.829|0|0.425|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.89|1000|0.455|0.0997|1.538|1.6|0|0.425|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.90|1000|0.455|0.113|1.544|1.829|0|0.425|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.91|1000|0.455|0.1254|1.62|1.766|0|0.425|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.93|1000|0.455|0.1146|1.18|1.164|0|0.425|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.94|1000|0.455|0.1366|1.278|1.384|0|0.425|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.96|1000|0.455|0.1097|1.226|1.347|0|0.425|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.97|1000|0.455|0.1336|1.334|1.384|0|0.425|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.99|1000|0.455|0.1014|1.465|1.384|0|0.425|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.100|1000|0.455|0.1156|1.554|1.829|0|0.425|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.101|1000|0.455|0.1284|1.621|1.896|0|0.425|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.103|1000|0.455|0.1122|1.218|1.313|0|0.425|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.104|1000|0.455|0.1357|1.319|1.463|0|0.425|0.13|0|0|2|2|0.4|0.4|0.042|0.042|0.16|0.16|0.13|0|0|1
A-4.1|1000|5|0.96|4.636363636363636|5.1|0|5|0|0|0|3|3|0.4|0.4|0.21|0.21|2|2|1|0|0|1
A-4.2|1000|5|1.06|4.636363636363636|5.1|0|5|0|0|0|3|3|0.4|0.4|0.21|0.21|2|2|1|0|0|1
A-4.3|1000|5|0.77|4.636363636363636|5.1|0|5|0|0|0|3|3|0.4|0.4|0.21|0.21|2|2|1|0|0|1
A-4.4|1000|5|1.07|4.636363636363636|5.1|0|5|0|0|0|3|3|0.4|0.4|0.21|0.21|2|2|1|0|0|1
A-4.5|1000|5|0.87|4.636363636363636|5.1|0|5|0|0|0|3|3|0.4|0.4|0.21|0.21|2|2|1|0|0|1
A-4.6|1000|5|1.18|4.636363636363636|5.1|0|5|0|0|0|3|3|0.4|0.4|0.21|0.21|2|2|1|0|0|1
A-5.7|1000|0.3583769634|0.0384816754|1.7650494592|1.9415544051|0|0.2536649215|0.1308900524|0|0|1.3333333333|1.3333333333|0.4|0.4|0.024|0.024|0.0604712042|0.0604712042|0.1492146597|0|0|1
A-5.14|1000|0.3544502618|0.0246073298|2.6652246833|2.9317471517|0|0.3544502618|0|0|0|1.3333333333|1.3333333333|0.4|0.4|0.066|0.066|0.0643979058|0.0643979058|0.0746073298|0|0|1
A-5.16|1000|0.3583769634|0.0329842932|2.2769138023|2.5046051825|0|0.3583769634|0|0|0|1.3333333333|1.3333333333|0.4|0.4|0.066|0.066|0.0604712042|0.0604712042|0.0746073298|0|0|1
A-5.17|1000|0.335078534|0.0460732984|2.2416128131|2.4657740944|0|0.335078534|0|0|0|1.3333333333|1.3333333333|0.4|0.4|0.066|0.066|0.0837696335|0.0837696335|0.0746073298|0|0|1
A-7.2|100|0.168|0.08666666666666667|1.3942028736495136|1.533623161014465|0|0.148|0|0|0|2.5|2.5|0.55|0.55|0.048|0.048|0.11866666666666667|0.11866666666666667|0.13333333333333333|0|0|1
A-7.3|100|0.21666666666666667|0.12333333333333334|1.8124637357443676|1.9937101093188045|0|0.19666666666666668|0|0|0|2.5|2.5|0.55|0.55|0.048|0.048|0.07|0.07|0.13333333333333333|0|0|1
A-7.4|100|0.21666666666666667|0.14|2.0315527587464337|2.2347080346210775|0|0.19666666666666668|0|0|0|2.5|2.5|0.55|0.55|0.048|0.048|0.07|0.07|0.13333333333333333|0|0|1
A-7.5|50|0.08133333333333333|0.08333333333333333|1.3942028736495136|1.533623161014465|0|0.048|0.03333333333333333|0|0|2.5|2.5|0.55|0.55|0.03|0.03|0.10466666666666667|0.09600000000000002|0.13333333333333333|0|0|1
A-7.6|50|0.08133333333333333|0.09|2.1709730461113854|2.3880703507225243|0|0.048|0.03333333333333333|0|0|2.5|2.5|0.55|0.55|0.03|0.03|0.10466666666666667|0.09600000000000002|0.13333333333333333|0|0|1
A-7.7|50|0.13|0.12666666666666665|1.8124637357443676|1.9937101093188045|0|0.09666666666666666|0.03333333333333333|0|0|2.5|2.5|0.55|0.55|0.03|0.03|0.05600000000000001|0.047333333333333345|0.13333333333333333|0|0|1
A-7.9|100|0.168|0.08666666666666667|1.3942028736495136|1.533623161014465|0|0.148|0|0|0|2.5|2.5|0.55|0.55|0.0398|0.0398|0.11866666666666667|0.11866666666666667|0.11|0|0|1
A-7.10|100|0.21666666666666667|0.12333333333333334|1.8124637357443676|1.9937101093188045|0|0.19666666666666668|0|0|0|2.5|2.5|0.55|0.55|0.0398|0.0398|0.07|0.07|0.11|0|0|1
A-7.11|100|0.21666666666666667|0.14|2.0315527587464337|2.2347080346210775|0|0.19666666666666668|0|0|0|2.5|2.5|0.55|0.55|0.0398|0.0398|0.07|0.07|0.11|0|0|1
B-14.1|60|0.14800000000000002|0.089|1.5318181818|1.685|0|0.108|0|0|0|1.5|1.5|0.55|0.55|0.0525|0.0525|0.072|0.136|0.216|0|0|1
B-14.2|60|0.14800000000000002|0.096|2.1227272727|2.335|0|0.108|0|0|0|1.5|1.5|0.55|0.55|0.0525|0.0525|0.072|0.136|0.216|0|0|1
B-14.5|60|0.19|0.109|1.5318181818|1.685|0|0.15|0|0|0|1.5|1.5|0.55|0.55|0.0525|0.0525|0.03|0.094|0.216|0|0|1
B-14.6|60|0.19|0.119|2.1227272727|2.335|0|0.15|0|0|0|1.5|1.5|0.55|0.55|0.0525|0.0525|0.03|0.094|0.216|0|0|1
B-14.7|60|0.19|0.119|2.1227272727|2.335|0|0.15|0|0|0|1.5|1.5|0.55|0.55|0.0525|0.0525|0.03|0.106|0.416|0|0|1
A-8.1|60|0.19|0.109|1.5318181818|1.685|0|0.15|0|0|0|1.5|1.5|0.4|0.4|0.0525|0.0525|0.03|0.106|0.416|0|0|1
A-8.2|60|0.19|0.109|1.5318181818|1.685|0|0.15|0|0|0|1.5|1.5|0.4|0.4|0.0525|0.0525|0.03|0.106|0.616|0|0|1
A-8.3|60|0.19|0.119|2.1227272727|2.335|0|0.15|0|0|0|1.5|1.5|0.4|0.4|0.0525|0.0525|0.03|0.106|0.616|0|0|1
A-8.4|60|0.14800000000000002|0.096|2.1227272727|2.335|0|0.108|0|0|0|1.5|1.5|0.4|0.4|0.0525|0.0525|0.072|0.148|0.616|0|0|1
A-8.5|60|0.14800000000000002|0.096|2.1227272727|2.335|0|0.108|0|0|0|1.5|1.5|0.4|0.4|0.0525|0.0525|0.072|0.148|0.416|0|0|1
B-14.8|60|0.14800000000000002|0.096|2.1227272727|2.335|0|0.108|0|0|0|1.5|1.5|0.4|0.4|0.0525|0.0525|0.072|0.136|0.216|0|0|1
B-14.9|60|0.19|0.119|2.1227272727|2.335|0|0.15|0|0|0|1.5|1.5|0.55|0.55|0.0525|0.0525|0.03|0.094|0.216|0|0|1
B-14.10|60|0.19|0.119|2.1227272727|2.335|0|0.15|0|0|0|1.5|1.5|0.55|0.55|0.0525|0.0525|0.03|0.106|0.416|0|0|1
B-14.11|60|0.14800000000000002|0.089|1.5318181818|1.685|0|0.108|0|0|0|2|2|0.55|0.55|0.0525|0.0525|0.092|0.136|0.18|0|0|1
B-14.12|60|0.14800000000000002|0.096|2.1227272727|2.335|0|0.108|0|0|0|2|2|0.55|0.55|0.0525|0.0525|0.092|0.136|0.18|0|0|1
B-14.13|60|0.19|0.109|1.5318181818|1.685|0|0.15|0|0|0|2|2|0.55|0.55|0.0525|0.0525|0.05|0.094|0.18|0|0|1
B-14.14|60|0.19|0.119|2.1227272727|2.335|0|0.15|0|0|0|2|2|0.55|0.55|0.0525|0.0525|0.05|0.094|0.18|0|0|1
B-14.20|60|0.15|0.106|2.1227272727|2.335|0|0.15|0|0|0|1.5|1.5|0.55|0.55|0.0525|0.0525|0.03|0.094|0.18|0|0|1
B-14.21|60|0.15|0.106|2.1227272727|2.335|0|0.15|0|0|0|1.5|1.5|0.55|0.55|0.0525|0.0525|0.03|0.106|0.38|0|0|1
B-14.22|60|0.15|0.106|2.1227272727|2.335|0|0.15|0|0|0|1.5|1.5|0.55|0.55|0.0525|0.0525|0.03|0.106|0.38|0|0|1
B-14.23|60|0.15|0.106|2.1227272727|2.335|0|0.15|0|0|0|1.5|1.5|0.4|0.4|0.0525|0.0525|0.03|0.094|0.18|0|0|1
A-8.17|60|0.11|0.095|2.1227272727|2.335|0|0.07|0|0.07|0|2|2|0.4|0.4|0.0525|0.0525|0.13|0.13|0.12|0|0|1
A-8.18|60|0.11|0.095|2.1227272727|2.335|0|0.07|0|0.07|0|2|2|0.4|0.4|0.0525|0.0525|0.13|0.13|0.12|0|0|1
A-10.1|100|1.474916|0.31082|2.327272727272727|2.56|0|1.474916|0|0|0|2|2|0.4|0.4|0.1056|0.1056|0.10008400000000006|0.10008400000000006|1.225|0|0|1
A-10.2|100|1.434383|0.42982|2.737963636363636|3.01176|0|1.434383|0|0|0|2|2|0.4|0.4|0.1056|0.1056|0.140617|0.140617|1.225|0|0|1
A-10.3|100|1.464739|0.37296|2.737963636363636|3.01176|0|1.464739|0|0|0|2|2|0.4|0.4|0.1056|0.1056|0.11026099999999994|0.11026099999999994|1.225|0|0|1
A-10.4|100|1.484583|0.28572|2.737963636363636|3.01176|0|1.484583|0|0|0|2|2|0.4|0.4|0.1056|0.1056|0.09041699999999997|0.09041699999999997|1.225|0|0|1
A-10.5|100|1.456412|0.37357|3.1030272727272727|3.41333|0|1.456412|0|0|0|2|2|0.4|0.4|0.1056|0.1056|0.11858799999999992|0.11858799999999992|1.225|0|0|1
A-10.6|100|1.679925|0.32716|2.327272727272727|2.56|0|1.679925|0|0|0|2|2|0.4|0.4|0.1056|0.1056|-0.10492499999999993|-0.10492499999999993|1.225|0|0|1
A-10.7|100|1.667478|0.46092|2.737963636363636|3.01176|0|1.667478|0|0|0|2|2|0.4|0.4|0.1056|0.1056|-0.09247800000000006|-0.09247800000000006|1.225|0|0|1
A-10.8|100|1.667345|0.42982|2.737963636363636|3.01176|0|1.667345|0|0|0|2|2|0.4|0.4|0.1056|0.1056|-0.09234500000000012|-0.09234500000000012|1.225|0|0|1
A-10.9|100|1.681052|0.28572|2.737963636363636|3.01176|0|1.681052|0|0|0|2|2|0.4|0.4|0.1056|0.1056|-0.10605200000000004|-0.10605200000000004|1.225|0|0|1
A-10.10|100|1.665763|0.37357|3.1030272727272727|3.41333|0|1.665763|0|0|0|2|2|0.4|0.4|0.1056|0.1056|-0.09076300000000015|-0.09076300000000015|1.225|0|0|1
A-10.11|100|1.679925|0.31277|2.327272727272727|2.56|0|1.679925|0|0|0|2|2|0.4|0.4|0.1056|0.1056|-0.10492499999999993|-0.10492499999999993|2.345|0|0|1
A-10.12|100|1.652923|0.43599|2.737963636363636|3.01176|0|1.652923|0|0|0|2|2|0.4|0.4|0.1056|0.1056|-0.07792299999999996|-0.07792299999999996|2.345|0|0|1
A-10.13|100|1.666104|0.36719|2.737963636363636|3.01176|0|1.666104|0|0|0|2|2|0.4|0.4|0.1056|0.1056|-0.09110400000000007|-0.09110400000000007|2.345|0|0|1
A-10.14|100|1.679533|0.28537|2.737963636363636|3.01176|0|1.679533|0|0|0|2|2|0.4|0.4|0.1056|0.1056|-0.10453299999999999|-0.10453299999999999|2.345|0|0|1
A-10.15|100|1.661217|0.36565|3.1030272727272727|3.41333|0|1.661217|0|0|0|2|2|0.4|0.4|0.1056|0.1056|-0.08621699999999999|-0.08621699999999999|2.345|0|0|1
A-10.16|100|1.4744|0.30099|2.327272727272727|2.56|0|1.4744|0|0|0|2|2|0.4|0.4|0.1056|0.1056|0.10060000000000002|0.10060000000000002|2.345|0|0|1
A-10.17|100|1.42862|0.43133|2.737963636363636|3.01176|0|1.42862|0|0|0|2|2|0.4|0.4|0.1056|0.1056|0.14637999999999995|0.14637999999999995|2.345|0|0|1
A-10.18|100|1.450694|0.35675|2.737963636363636|3.01176|0|1.450694|0|0|0|2|2|0.4|0.4|0.1056|0.1056|0.12430600000000003|0.12430600000000003|2.345|0|0|1
A-10.19|100|1.470072|0.27966|2.737963636363636|3.01176|0|1.470072|0|0|0|2|2|0.4|0.4|0.1056|0.1056|0.10492799999999991|0.10492799999999991|2.345|0|0|1
A-10.20|100|1.441496|0.36338|3.1030272727272727|3.41333|0|1.441496|0|0|0|2|2|0.4|0.4|0.1056|0.1056|0.13350399999999985|0.13350399999999985|2.345|0|0|1
A-10.21|100|1.284936|0.3357342997073728|2.3310023310023307|2.564102564102564|0|1.284936|0|0|0|2|2|0.4|0.4|0.1056|0.1056|0.2900639999999999|0.2900639999999999|1.225|0|0|1
A-10.22|100|1.26023|0.4169101581875885|2.737963636363636|3.01176|0|1.26023|0|0|0|2|2|0.4|0.4|0.1056|0.1056|0.31477|0.31477|1.225|0|0|1
A-10.23|100|1.284206|0.3319159230889654|2.3310027272727267|2.564103|0|1.284206|0|0|0|2|2|0.4|0.4|0.1056|0.1056|0.290794|0.290794|2.345|0|0|1
A-10.24|100|1.261296|0.3966869042456532|2.737963636363636|3.01176|0|1.261296|0|0|0|2|2|0.4|0.4|0.1056|0.1056|0.313704|0.313704|2.345|0|0|1
A-11.1|20|0.35|0.03754294359255545|1.4545454545454546|1.6|0|0.35|0|0|0|2|2|0.4|0.4|0.039|0.039|-0.05|-0.05|0.25|0|0|1
A-11.2|20|0.35|0.06681563698303115|1.4545454545454546|1.6|0|0.35|0|0|0|2|2|0.4|0.4|0.039|0.039|-0.05|-0.05|0.25|0|0|1
A-11.3|20|0.35|0.08950038619881928|1.4545454545454546|1.6|0|0.35|0|0|0|2|2|0.4|0.4|0.039|0.039|-0.05|-0.05|0.25|0|0|1
A-11.4|20|0.3|0.03841520223355593|1.4545454545454546|1.6|0|0.3|0|0|0|2|2|0.4|0.4|0.039|0.039|0|0|0.25|0|0|1
A-11.5|20|0.3|0.06367800620500771|1.4545454545454546|1.6|0|0.3|0|0|0|2|2|0.4|0.4|0.039|0.039|0|0|0.25|0|0|1
A-11.6|20|0.3|0.08820836068823522|1.4545454545454546|1.6|0|0.3|0|0|0|2|2|0.4|0.4|0.039|0.039|0|0|0.25|0|0|1
A-11.7|20|0.25|0.03753732916471283|1.4545454545454546|1.6|0|0.25|0|0|0|2|2|0.4|0.4|0.039|0.039|0.05|0.05|0.25|0|0|1
A-11.8|20|0.25|0.056188444315764786|1.4545454545454546|1.6|0|0.25|0|0|0|2|2|0.4|0.4|0.039|0.039|0.05|0.05|0.25|0|0|1
A-11.9|20|0.25|0.08750152260762553|1.4545454545454546|1.6|0|0.25|0|0|0|2|2|0.4|0.4|0.039|0.039|0.05|0.05|0.25|0|0|1
A-11.10|20|0.25|0.0355208444725319|1.4545454545454546|1.6|0|0.25|0|0|0|2|2|0.4|0.4|0.039|0.039|-0.05|-0.05|1|0|0|1
A-11.11|20|0.35|0.06339936370681334|1.4545454545454546|1.6|0|0.35|0|0|0|2|2|0.4|0.4|0.039|0.039|-0.05|-0.05|1|0|0|1
A-11.12|20|0.35|0.0843742721571499|1.4545454545454546|1.6|0|0.35|0|0|0|2|2|0.4|0.4|0.039|0.039|-0.05|-0.05|1|0|0|1
A-11.13|20|0.3|0.03667293355111914|1.4545454545454546|1.6|0|0.3|0|0|0|2|2|0.4|0.4|0.039|0.039|0|0|1|0|0|1
A-11.14|20|0.3|0.06539445134779556|1.4545454545454546|1.6|0|0.3|0|0|0|2|2|0.4|0.4|0.039|0.039|0|0|1|0|0|1
A-11.15|20|0.3|0.08577438601030614|1.4545454545454546|1.6|0|0.3|0|0|0|2|2|0.4|0.4|0.039|0.039|0|0|1|0|0|1
A-11.16|20|0.25|0.03576486702271938|1.4545454545454546|1.6|0|0.25|0|0|0|2|2|0.4|0.4|0.039|0.039|0.05|0.05|1|0|0|1
A-11.17|20|0.25|0.05890183930934755|1.4545454545454546|1.6|0|0.25|0|0|0|2|2|0.4|0.4|0.039|0.039|0.05|0.05|1|0|0|1
A-11.18|20|0.25|0.08494817416289653|1.4545454545454546|1.6|0|0.25|0|0|0|2|2|0.4|0.4|0.039|0.039|0.05|0.05|1|0|0|1
A-11.19|20|0.35|0.03501994417087498|2.1818181818181817|2.4|0|0.35|0|0|0|2|2|0.4|0.4|0.039|0.039|-0.05|-0.05|0.25|0|0|1
A-11.20|20|0.35|0.06378958765507894|2.1818181818181817|2.4|0|0.35|0|0|0|2|2|0.4|0.4|0.039|0.039|-0.05|-0.05|0.25|0|0|1
A-11.21|20|0.35|0.08837013257763508|2.1818181818181817|2.4|0|0.35|0|0|0|2|2|0.4|0.4|0.039|0.039|-0.05|-0.05|0.25|0|0|1
A-11.22|20|0.35|0.03577240478100683|2.909090909090909|3.2|0|0.35|0|0|0|2|2|0.4|0.4|0.039|0.039|-0.05|-0.05|0.25|0|0|1
A-11.23|20|0.35|0.06581863056369376|2.909090909090909|3.2|0|0.35|0|0|0|2|2|0.4|0.4|0.039|0.039|-0.05|-0.05|0.25|0|0|1
A-11.24|20|0.35|0.09148401870994628|2.909090909090909|3.2|0|0.35|0|0|0|2|2|0.4|0.4|0.039|0.039|-0.05|-0.05|0.25|0|0|1
A-11.25|20|0.3|0.034362518712134596|2.1818181818181817|2.4|0|0.3|0|0|0|2|2|0.4|0.4|0.039|0.039|0|0|0.25|0|0|1
A-11.26|20|0.3|0.06471530356873713|2.1818181818181817|2.4|0|0.3|0|0|0|2|2|0.4|0.4|0.039|0.039|0|0|0.25|0|0|1
A-11.27|20|0.3|0.09000373308993911|2.1818181818181817|2.4|0|0.3|0|0|0|2|2|0.4|0.4|0.039|0.039|0|0|0.25|0|0|1
A-11.28|20|0.3|0.03662900807787183|2.909090909090909|3.2|0|0.3|0|0|0|2|2|0.4|0.4|0.039|0.039|0|0|0.25|0|0|1
A-11.29|20|0.3|0.06658553029429742|2.909090909090909|3.2|0|0.3|0|0|0|2|2|0.4|0.4|0.039|0.039|0|0|0.25|0|0|1
A-11.30|20|0.3|0.09361208485219845|2.909090909090909|3.2|0|0.3|0|0|0|2|2|0.4|0.4|0.039|0.039|0|0|0.25|0|0|1
A-11.31|20|0.25|0.03425921041140324|2.1818181818181817|2.4|0|0.25|0|0|0|2|2|0.4|0.4|0.039|0.039|0.05|0.05|0.25|0|0|1
A-11.32|20|0.25|0.05330804484260139|2.1818181818181817|2.4|0|0.25|0|0|0|2|2|0.4|0.4|0.039|0.039|0.05|0.05|0.25|0|0|1
A-11.33|20|0.25|0.08918402662491644|2.1818181818181817|2.4|0|0.25|0|0|0|2|2|0.4|0.4|0.039|0.039|0.05|0.05|0.25|0|0|1
A-11.34|20|0.25|0.035332457083888186|2.909090909090909|3.2|0|0.25|0|0|0|2|2|0.4|0.4|0.039|0.039|0.05|0.05|0.25|0|0|1
A-11.35|20|0.25|0.054469156603716574|2.909090909090909|3.2|0|0.25|0|0|0|2|2|0.4|0.4|0.039|0.039|0.05|0.05|0.25|0|0|1
A-11.36|20|0.25|0.09326773799189622|2.909090909090909|3.2|0|0.25|0|0|0|2|2|0.4|0.4|0.039|0.039|0.05|0.05|0.25|0|0|1
A-11.37|20|0.35|0.03327060442062633|2.1818181818181817|2.4|0|0.35|0|0|0|2|2|0.4|0.4|0.039|0.039|-0.05|-0.05|1|0|0|1
A-11.38|20|0.35|0.06041281336365821|2.1818181818181817|2.4|0|0.35|0|0|0|2|2|0.4|0.4|0.039|0.039|-0.05|-0.05|1|0|0|1
A-11.39|20|0.35|0.08197494571149895|2.1818181818181817|2.4|0|0.35|0|0|0|2|2|0.4|0.4|0.039|0.039|-0.05|-0.05|1|0|0|1
A-11.40|20|0.35|0.03409616572979725|2.909090909090909|3.2|0|0.35|0|0|0|2|2|0.4|0.4|0.039|0.039|-0.05|-0.05|1|0|0|1
A-11.41|20|0.35|0.08421552668477353|2.909090909090909|3.2|0|0.35|0|0|0|2|2|0.4|0.4|0.039|0.039|-0.05|-0.05|1|0|0|1
